"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"SEQ5508","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","0.96875"
"SEQ9583","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14345","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18188","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","0.96875"
"SEQ5572","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9703","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14471","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18427","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5652","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9785","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14518","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18687","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5801","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9888","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14556","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18937","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5925","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ9967","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14557","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ18942","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5975","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","0.96875"
"SEQ10080","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14567","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19042","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ5987","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10161","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14610","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19229","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6099","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10273","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14683","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19376","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6187","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10324","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14710","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ19628","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6230","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10517","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ14860","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20685","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6276","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10597","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15056","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ20802","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6307","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10670","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15197","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ21406","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ6370","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10757","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15848","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27240","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","6","3","3","1.0","1.0","1.0"
"SEQ6484","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10818","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ15917","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27489","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.96875"
"SEQ6575","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ10918","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16519","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27546","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","9","6","3","0.5078125","0.5078125","0.9375"
"SEQ6632","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11047","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16657","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27622","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.78125"
"SEQ6684","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11146","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16786","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27630","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.9375"
"SEQ6720","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ11370","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16853","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27640","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.78125"
"SEQ6802","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12042","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16912","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ27874","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.8125"
"SEQ6967","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12130","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16917","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","0.96875"
"SEQ27995","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.75"
"SEQ7036","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12248","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ16937","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ28027","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.84375"
"SEQ7196","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12780","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17023","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ28090","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","8","5","3","0.7265625000000002","0.7265625000000002","0.71875"
"SEQ7260","","","7","5","132","60","5.0359712230215825","92.3076923076923","0.6363636363636364","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ12852","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
"SEQ17060","","","132","60","7","5","94.96402877697841","7.6923076923076925","1.5714285714285714","0.526081688846783","1.0","0.7112853468553816","1","1","1","1.0","1.0","1.0"
